4428;Илья;Иванов;65;
4429;Алексей;Иванов;52;
4430;Никита;Семенов;56;
4431;Денис;Егоров;31;
4432;Сергей;Егоров;70;
4433;Александр;Егоров;55;
4434;Игорь;Степанов;27;
4435;Марк;Никитин;61;
4436;Дмитрий;Алексеев;52;
4437;Андрей;Лебедев;46;
4438;Марк;Николаев;47;
4439;Матвей;Николаев;40;
4440;Олег;Алексеев;31;
4441;Павел;Орлов;37;
4442;Андрей;Соколов;67;
4443;Константин;Новиков;37;
4444;Евгений;Фёдоров;28;
4445;Роман;Соколов;77;
4446;Евгений;Волков;55;
4447;Владислав;Андреев;64;
4448;Игорь;Макаров;73;
4449;Олег;Волков;32;
4450;Александр;Николаев;52;
4451;Алексей;Смирнов;40;
4452;Марк;Смирнов;19;
4453;Михаил;Иванов;39;
4454;Артём;Васильев;45;
4455;Александр;Михайлов;49;
4456;Артём;Петров;51;
4457;Тимофей;Орлов;27;
4458;Владимир;Козлов;67;
4459;Денис;Макаров;22;
4460;Кирилл;Васильев;66;
4461;Павел;Семенов;76;
4462;Роман;Семенов;75;
4463;Руслан;Фёдоров;58;
4464;Евгений;Алексеев;37;
4465;Кирилл;Иванов;41;
4466;Константин;Васильев;68;
4467;Артём;Волков;32;
4468;Руслан;Иванов;62;
4469;Тимур;Макаров;45;
4470;Арсений;Никитин;23;
4471;Никита;Новиков;77;
4472;Олег;Соколов;22;
4473;Дмитрий;Степанов;57;
4474;Артём;Николаев;36;
4475;Максим;Захаров;40;
4476;Тимофей;Козлов;37;
4477;Матвей;Николаев;32;
4478;Роман;Попов;31;
4479;Илья;Семенов;25;
4480;Владимир;Никитин;22;
4481;Кирилл;Попов;42;
4482;Андрей;Попов;66;
4483;Михаил;Михайлов;27;
4484;Михаил;Орлов;73;
4485;Кирилл;Захаров;71;
4486;Илья;Новиков;22;
4487;Евгений;Андреев;31;
4488;Евгений;Егоров;34;
4489;Сергей;Волков;59;
4490;Дмитрий;Иванов;18;
4491;Руслан;Морозов;25;
4492;Никита;Семенов;65;
4493;Владислав;Николаев;61;
4494;Матвей;Козлов;32;
4495;Алексей;Павлов;55;
4496;Илья;Фёдоров;35;
4497;Константин;Морозов;55;
4498;Егор;Михайлов;65;
4499;Тимофей;Соколов;40;
4500;Максим;Захаров;40;
4501;Максим;Новиков;28;
4502;Иван;Макаров;22;
4503;Денис;Егоров;46;
4504;Арсений;Никитин;50;
4505;Руслан;Егоров;32;
4506;Кирилл;Семенов;23;
4507;Илья;Петров;65;
4508;Илья;Соколов;43;
4509;Артём;Фёдоров;51;
4510;Денис;Михайлов;48;
4511;Илья;Волков;33;
4512;Андрей;Орлов;37;
4513;Руслан;Лебедев;38;
4514;Иван;Семенов;49;
4515;Руслан;Семенов;21;
4516;Тимур;Алексеев;51;
4517;Артём;Михайлов;30;
4518;Владимир;Козлов;21;
4519;Павел;Морозов;72;
4520;Кирилл;Семенов;27;
4521;Тимур;Иванов;20;
4522;Матвей;Макаров;44;
4523;Арсений;Фёдоров;28;
4524;Илья;Михайлов;37;
4525;Дмитрий;Егоров;39;
4526;Иван;Никитин;20;
4527;Александр;Новиков;51;
4528;Андрей;Павлов;32;
4529;Максим;Попов;21;
4530;Андрей;Волков;53;
4531;Руслан;Козлов;54;
4532;Константин;Макаров;70;
4533;Михаил;Иванов;44;
4534;Михаил;Егоров;44;
4535;Илья;Степанов;54;
4536;Дмитрий;Козлов;47;
4537;Константин;Соколов;27;
4538;Марк;Никитин;59;
4539;Сергей;Новиков;75;
4540;Артём;Алексеев;50;
4541;Сергей;Семенов;63;
4542;Игорь;Степанов;40;
4543;Роман;Макаров;74;
4544;Роман;Фёдоров;34;
4545;Арсений;Соколов;37;
4546;Константин;Петров;41;
4547;Максим;Морозов;23;
4548;Константин;Лебедев;49;
4549;Константин;Соколов;61;
4550;Артём;Соколов;49;
4551;Андрей;Алексеев;24;
4552;Егор;Андреев;58;
4553;Сергей;Михайлов;55;
4554;Михаил;Кузнецов;67;
4555;Арсений;Павлов;75;
4556;Иван;Лебедев;76;
4557;Павел;Волков;72;
4558;Владимир;Павлов;32;
4559;Дмитрий;Волков;20;
4560;Руслан;Васильев;60;
4561;Артём;Васильев;27;
4562;Дмитрий;Захаров;33;
4563;Александр;Волков;69;
4564;Владислав;Лебедев;62;
4565;Владислав;Новиков;28;
4566;Денис;Новиков;65;
4567;Руслан;Смирнов;24;
4568;Павел;Захаров;51;
4569;Павел;Семенов;65;
4570;Александр;Морозов;37;
4571;Олег;Петров;28;
4572;Владислав;Соколов;70;
4573;Андрей;Андреев;76;
4574;Александр;Захаров;61;
4575;Дмитрий;Михайлов;65;
4576;Алексей;Макаров;66;
4577;Никита;Иванов;72;
4578;Денис;Козлов;31;
4579;Алексей;Орлов;65;
4580;Денис;Никитин;46;
4581;Никита;Смирнов;59;
4582;Сергей;Егоров;52;
4583;Александр;Степанов;60;
4584;Игорь;Иванов;54;
4585;Максим;Васильев;72;
4586;Денис;Новиков;49;
4587;Иван;Васильев;63;
4588;Иван;Волков;27;
4589;Алексей;Попов;37;
4590;Кирилл;Андреев;52;
4591;Олег;Павлов;35;
4592;Тимофей;Захаров;43;
4593;Владимир;Николаев;67;
4594;Олег;Лебедев;55;
4595;Дмитрий;Иванов;54;
4596;Артём;Кузнецов;45;
4597;Руслан;Попов;61;
4598;Павел;Орлов;22;
4599;Егор;Петров;68;
4600;Марк;Павлов;54;
4601;Никита;Андреев;44;
4602;Алексей;Фёдоров;32;
4603;Никита;Лебедев;22;
4604;Сергей;Степанов;43;
4605;Тимофей;Кузнецов;30;
4606;Егор;Алексеев;53;
4607;Роман;Андреев;21;
4608;Евгений;Смирнов;72;
4609;Матвей;Захаров;35;
4610;Иван;Козлов;29;
4611;Владислав;Кузнецов;58;
4612;Иван;Семенов;38;
4613;Андрей;Иванов;49;
4614;Александр;Николаев;41;
4615;Евгений;Новиков;68;
4616;Олег;Смирнов;74;
4617;Владислав;Орлов;76;
4618;Егор;Васильев;21;
4619;Олег;Попов;52;
4620;Роман;Иванов;60;
4621;Роман;Фёдоров;36;
4622;Тимур;Захаров;29;
4623;Игорь;Павлов;45;
4624;Руслан;Смирнов;52;
4625;Роман;Андреев;77;
4626;Иван;Лебедев;41;
4627;Матвей;Никитин;72;
4628;Артём;Иванов;31;
4629;Егор;Макаров;31;
4630;Кирилл;Павлов;72;
4631;Михаил;Васильев;77;
4632;Игорь;Морозов;74;
4633;Олег;Васильев;76;
4634;Илья;Николаев;63;
4635;Павел;Андреев;18;
4636;Арсений;Попов;26;
4637;Руслан;Семенов;58;
4638;Константин;Павлов;45;
4639;Владимир;Никитин;33;
4640;Никита;Попов;62;
4641;Никита;Орлов;56;
4642;Никита;Макаров;59;
4643;Владимир;Михайлов;46;
4644;Владимир;Петров;62;
4645;Владимир;Морозов;25;
4646;Роман;Соколов;75;
4647;Никита;Козлов;31;
4648;Максим;Михайлов;21;
4649;Дмитрий;Степанов;71;
4650;Евгений;Петров;71;
4651;Тимофей;Никитин;23;
4652;Михаил;Лебедев;61;
4653;Павел;Новиков;59;
4654;Дмитрий;Орлов;38;
4655;Никита;Михайлов;51;
4656;Владислав;Новиков;32;
4657;Константин;Морозов;70;
4658;Иван;Андреев;40;
4659;Никита;Захаров;64;
4660;Арсений;Васильев;55;
4661;Александр;Семенов;39;
4662;Алексей;Козлов;33;
4663;Михаил;Смирнов;35;
4664;Кирилл;Николаев;22;
4665;Александр;Никитин;47;
4666;Константин;Волков;77;
4667;Владимир;Новиков;23;
4668;Тимур;Захаров;64;
4669;Алексей;Егоров;38;
4670;Роман;Егоров;44;
4671;Матвей;Семенов;49;
4672;Кирилл;Павлов;28;
4673;Сергей;Алексеев;37;
4674;Максим;Михайлов;63;
4675;Владислав;Николаев;62;
4676;Денис;Захаров;35;
4677;Илья;Новиков;37;
4678;Александр;Петров;61;
4679;Михаил;Степанов;19;
4680;Иван;Фёдоров;38;
4681;Руслан;Степанов;49;
4682;Константин;Захаров;72;
4683;Артём;Егоров;34;
4684;Кирилл;Макаров;25;
4685;Денис;Смирнов;65;
4686;Никита;Орлов;43;
4687;Александр;Макаров;52;
4688;Алексей;Михайлов;46;
4689;Константин;Кузнецов;24;
4690;Михаил;Степанов;36;
4691;Арсений;Смирнов;47;
4692;Владислав;Захаров;54;
4693;Игорь;Степанов;46;
4694;Павел;Козлов;43;
4695;Руслан;Смирнов;47;
4696;Владимир;Иванов;24;
4697;Олег;Морозов;64;
4698;Кирилл;Кузнецов;74;
4699;Константин;Семенов;48;
4700;Тимофей;Фёдоров;60;
4701;Иван;Лебедев;72;
4702;Илья;Павлов;39;
4703;Олег;Захаров;18;
4704;Дмитрий;Соколов;54;
4705;Егор;Новиков;59;
4706;Андрей;Орлов;71;
4707;Илья;Никитин;44;
4708;Кирилл;Кузнецов;43;
4709;Артём;Кузнецов;24;
4710;Евгений;Фёдоров;73;
4711;Константин;Иванов;49;
4712;Руслан;Орлов;68;
4713;Иван;Николаев;20;
4714;Максим;Кузнецов;71;
4715;Владимир;Егоров;66;
4716;Руслан;Попов;37;
4717;Денис;Петров;53;
4718;Тимофей;Захаров;25;
4719;Сергей;Новиков;34;
4720;Илья;Волков;51;
4721;Егор;Орлов;77;
4722;Павел;Волков;51;
4723;Матвей;Соколов;59;
4724;Денис;Лебедев;60;
4725;Александр;Соколов;18;
4726;Владимир;Лебедев;19;
4727;Павел;Алексеев;53;
4728;Андрей;Попов;25;
4729;Сергей;Захаров;52;
4730;Александр;Алексеев;57;
4731;Владислав;Васильев;20;
4732;Константин;Никитин;60;
4733;Игорь;Степанов;68;
4734;Павел;Волков;46;
4735;Владимир;Павлов;26;
4736;Сергей;Волков;32;
4737;Денис;Никитин;23;
4738;Михаил;Никитин;74;
4739;Матвей;Степанов;67;
4740;Владимир;Морозов;49;
4741;Илья;Никитин;34;
4742;Артём;Макаров;72;
4743;Андрей;Никитин;72;
4744;Илья;Попов;22;
4745;Егор;Никитин;56;
4746;Роман;Алексеев;35;
4747;Максим;Васильев;27;
4748;Игорь;Орлов;20;
4749;Илья;Иванов;19;
4750;Егор;Фёдоров;72;
4751;Сергей;Алексеев;45;
4752;Матвей;Новиков;21;
4753;Владислав;Волков;55;
4754;Михаил;Смирнов;73;
4755;Егор;Егоров;24;
4756;Матвей;Павлов;27;
4757;Роман;Кузнецов;31;
4758;Тимофей;Степанов;70;
4759;Марк;Кузнецов;35;
4760;Денис;Орлов;23;
4761;Константин;Соколов;38;
4762;Михаил;Макаров;66;
4763;Арсений;Смирнов;48;
4764;Владислав;Михайлов;20;
4765;Максим;Захаров;36;
4766;Андрей;Кузнецов;39;
4767;Владислав;Егоров;32;
4768;Алексей;Попов;30;
4769;Денис;Петров;35;
4770;Артём;Павлов;55;
4771;Марк;Степанов;59;
4772;Артём;Попов;55;
4773;Егор;Новиков;65;
4774;Павел;Фёдоров;48;
4775;Павел;Николаев;43;
4776;Евгений;Андреев;50;
4777;Кирилл;Петров;55;
4778;Сергей;Петров;76;
4779;Денис;Иванов;65;
4780;Михаил;Соколов;76;
4781;Егор;Смирнов;60;
4782;Артём;Андреев;58;
4783;Матвей;Андреев;58;
4784;Тимофей;Макаров;69;
4785;Сергей;Семенов;61;
4786;Роман;Орлов;21;
4787;Евгений;Волков;65;
4788;Егор;Семенов;43;
4789;Матвей;Васильев;54;
4790;Тимур;Алексеев;74;
4791;Алексей;Алексеев;58;
4792;Денис;Волков;45;
4793;Максим;Попов;26;
4794;Арсений;Егоров;20;
4795;Денис;Новиков;53;
4796;Артём;Кузнецов;42;
4797;Арсений;Павлов;67;
4798;Руслан;Никитин;37;
4799;Михаил;Козлов;29;
4800;Евгений;Соколов;74;
4801;Евгений;Андреев;66;
4802;Егор;Попов;74;
4803;Андрей;Васильев;48;
4804;Михаил;Фёдоров;41;
4805;Тимофей;Петров;50;
4806;Владислав;Васильев;28;
4807;Артём;Соколов;61;
4808;Тимофей;Попов;25;
4809;Евгений;Захаров;58;
4810;Андрей;Попов;58;
4811;Илья;Кузнецов;48;
4812;Максим;Захаров;19;
4813;Сергей;Попов;61;
4814;Михаил;Егоров;33;
4815;Андрей;Андреев;35;
4816;Андрей;Попов;25;
4817;Роман;Попов;60;
4818;Артём;Попов;46;
4819;Марк;Андреев;59;
4820;Егор;Николаев;43;
4821;Роман;Соколов;65;
4822;Михаил;Степанов;63;
4823;Марк;Семенов;21;
4824;Сергей;Смирнов;50;
4825;Илья;Кузнецов;18;
4826;Михаил;Морозов;72;
4827;Никита;Морозов;19;
4828;Марк;Васильев;43;
4829;Илья;Орлов;19;
4830;Артём;Орлов;40;
4831;Кирилл;Волков;31;
4832;Никита;Егоров;20;
4833;Евгений;Кузнецов;62;
4834;Марк;Алексеев;48;
4835;Кирилл;Морозов;30;
4836;Сергей;Андреев;43;
4837;Сергей;Егоров;31;
4838;Марк;Морозов;55;
4839;Тимур;Смирнов;56;
4840;Александр;Иванов;31;
4841;Тимофей;Лебедев;62;
4842;Арсений;Иванов;68;
4843;Тимур;Захаров;18;
4844;Михаил;Егоров;28;
4845;Константин;Кузнецов;75;
4846;Евгений;Лебедев;38;
4847;Андрей;Васильев;71;
4848;Владимир;Козлов;22;
4849;Андрей;Павлов;67;
4850;Матвей;Захаров;63;
4851;Илья;Николаев;25;
4852;Марк;Егоров;38;
4853;Михаил;Егоров;69;
4854;Денис;Попов;77;
4855;Тимофей;Фёдоров;63;
4856;Олег;Васильев;72;
4857;Арсений;Смирнов;52;
4858;Максим;Егоров;53;
4859;Егор;Макаров;42;
4860;Никита;Смирнов;37;
4861;Игорь;Кузнецов;58;
4862;Дмитрий;Новиков;26;
4863;Илья;Егоров;53;
4864;Денис;Егоров;26;
4865;Никита;Морозов;76;
4866;Дмитрий;Павлов;34;
4867;Иван;Егоров;67;
4868;Кирилл;Алексеев;64;
4869;Олег;Лебедев;33;
4870;Тимофей;Алексеев;53;
4871;Тимофей;Алексеев;59;
4872;Дмитрий;Смирнов;59;
4873;Иван;Егоров;51;
4874;Илья;Макаров;58;
4875;Алексей;Попов;40;
4876;Владимир;Петров;60;
4877;Алексей;Павлов;62;
4878;Матвей;Петров;31;
4879;Матвей;Кузнецов;74;
4880;Михаил;Семенов;76;
4881;Олег;Лебедев;54;
4882;Никита;Иванов;72;
4883;Артём;Семенов;77;
4884;Тимур;Павлов;37;
4885;Тимур;Новиков;76;
4886;Михаил;Андреев;44;
4887;Владислав;Захаров;19;
4888;Кирилл;Степанов;76;
4889;Михаил;Кузнецов;55;
4890;Александр;Орлов;53;
4891;Константин;Егоров;53;
4892;Алексей;Волков;27;
4893;Роман;Алексеев;53;
4894;Игорь;Волков;33;
4895;Кирилл;Степанов;26;
4896;Егор;Алексеев;42;
4897;Марк;Новиков;23;
4898;Владимир;Козлов;31;
4899;Олег;Николаев;63;
4900;Андрей;Андреев;32;
4901;Тимофей;Макаров;18;
4902;Александр;Николаев;51;
4903;Андрей;Макаров;67;
4904;Денис;Егоров;32;
4905;Марк;Макаров;64;
4906;Алексей;Захаров;58;
4907;Денис;Семенов;48;
4908;Евгений;Соколов;68;
4909;Денис;Алексеев;41;
4910;Константин;Фёдоров;37;
4911;Кирилл;Алексеев;20;
4912;Роман;Николаев;33;
4913;Арсений;Смирнов;55;
4914;Матвей;Морозов;41;
4915;Тимур;Михайлов;46;
4916;Руслан;Михайлов;26;
4917;Илья;Макаров;71;
4918;Артём;Николаев;66;
4919;Владимир;Николаев;68;
4920;Максим;Макаров;29;
4921;Никита;Степанов;33;
4922;Евгений;Смирнов;42;
4923;Игорь;Алексеев;26;
4924;Иван;Попов;38;
4925;Владимир;Кузнецов;42;
4926;Матвей;Никитин;72;
4927;Владислав;Соколов;66;
4928;Никита;Фёдоров;52;
4929;Тимофей;Иванов;66;
4930;Никита;Смирнов;65;
4931;Андрей;Орлов;63;
4932;Максим;Попов;35;
4933;Константин;Захаров;69;
4934;Андрей;Никитин;68;
4935;Олег;Петров;29;
4936;Тимофей;Петров;23;
4937;Тимофей;Морозов;35;
4938;Тимофей;Макаров;53;
4939;Евгений;Петров;50;
4940;Константин;Орлов;26;
4941;Евгений;Морозов;32;
4942;Роман;Павлов;38;
4943;Егор;Алексеев;26;
4944;Тимофей;Васильев;50;
4945;Павел;Новиков;72;
4946;Павел;Козлов;57;
4947;Кирилл;Андреев;66;
4948;Артём;Николаев;34;
4949;Егор;Андреев;46;
4950;Олег;Соколов;64;
4951;Владислав;Васильев;35;
4952;Владимир;Захаров;57;
4953;Александр;Фёдоров;21;
4954;Руслан;Степанов;28;
4955;Игорь;Захаров;70;
4956;Матвей;Семенов;40;
4957;Павел;Попов;27;
4958;Илья;Михайлов;37;
4959;Евгений;Фёдоров;58;
4960;Руслан;Захаров;47;
4961;Алексей;Соколов;77;
4962;Егор;Новиков;35;
4963;Владислав;Смирнов;25;
4964;Тимофей;Степанов;57;
4965;Сергей;Лебедев;70;
4966;Роман;Егоров;44;
4967;Тимофей;Попов;36;
4968;Максим;Андреев;59;
4969;Владимир;Семенов;56;
4970;Андрей;Степанов;27;
4971;Артём;Новиков;77;
4972;Илья;Павлов;42;
4973;Игорь;Соколов;73;
4974;Павел;Захаров;53;
4975;Иван;Павлов;55;
4976;Арсений;Алексеев;63;
4977;Марк;Смирнов;58;
4978;Илья;Павлов;20;
4979;Максим;Новиков;48;
4980;Михаил;Кузнецов;63;
4981;Руслан;Николаев;51;
4982;Владислав;Никитин;75;
4983;Матвей;Егоров;51;
4984;Роман;Захаров;47;
4985;Алексей;Макаров;75;
4986;Никита;Фёдоров;39;
4987;Евгений;Кузнецов;24;
4988;Илья;Орлов;70;
4989;Дмитрий;Козлов;48;
4990;Дмитрий;Егоров;21;
4991;Марк;Козлов;63;
4992;Никита;Николаев;46;
4993;Никита;Морозов;31;
4994;Кирилл;Павлов;41;
4995;Егор;Макаров;56;
4996;Павел;Никитин;27;
4997;Арсений;Соколов;33;
4998;Александр;Козлов;54;
4999;Егор;Захаров;50;
5000;Матвей;Морозов;48;
5001;Михаил;Степанов;52;
5002;Александр;Смирнов;76;
5003;Андрей;Захаров;29;
5004;Денис;Алексеев;70;
5005;Владислав;Николаев;26;
5006;Руслан;Лебедев;22;
5007;Тимофей;Андреев;33;
5008;Матвей;Степанов;33;
5009;Руслан;Егоров;55;
5010;Максим;Новиков;65;
5011;Роман;Фёдоров;33;
5012;Олег;Орлов;70;
5013;Игорь;Егоров;45;
5014;Арсений;Новиков;33;
5015;Александр;Захаров;19;
5016;Никита;Степанов;40;
5017;Илья;Васильев;19;
5018;Константин;Павлов;31;
5019;Владислав;Степанов;30;
5020;Никита;Новиков;76;
5021;Павел;Козлов;50;
5022;Александр;Волков;33;
5023;Иван;Захаров;67;
5024;Владислав;Козлов;18;
5025;Тимур;Новиков;38;
5026;Андрей;Волков;30;
5027;Арсений;Соколов;55;
5028;Тимур;Николаев;64;
5029;Иван;Морозов;20;
5030;Кирилл;Новиков;71;
5031;Михаил;Орлов;65;
5032;Олег;Семенов;21;
5033;Матвей;Попов;18;
5034;Артём;Михайлов;70;
5035;Дмитрий;Попов;54;
5036;Тимур;Новиков;47;
5037;Константин;Николаев;47;
5038;Иван;Никитин;66;
5039;Андрей;Фёдоров;77;
5040;Алексей;Козлов;45;
5041;Олег;Андреев;60;
5042;Марк;Андреев;20;
5043;Роман;Макаров;74;
5044;Матвей;Кузнецов;29;
5045;Артём;Петров;27;
5046;Никита;Волков;52;
5047;Матвей;Лебедев;25;
5048;Егор;Петров;43;
5049;Тимофей;Морозов;74;
5050;Руслан;Захаров;53;
5051;Павел;Петров;30;
5052;Олег;Николаев;38;
5053;Михаил;Михайлов;53;
5054;Тимур;Фёдоров;30;
5055;Кирилл;Никитин;50;
5056;Алексей;Андреев;60;
5057;Михаил;Смирнов;26;
5058;Тимофей;Козлов;63;
5059;Денис;Морозов;26;
5060;Матвей;Волков;67;
5061;Марк;Макаров;58;
5062;Тимур;Попов;36;
5063;Денис;Попов;21;
5064;Денис;Кузнецов;33;
5065;Денис;Васильев;37;
5066;Олег;Макаров;53;
5067;Егор;Павлов;74;
5068;Тимур;Егоров;55;
5069;Денис;Захаров;31;
5070;Евгений;Смирнов;21;
5071;Роман;Лебедев;31;
5072;Евгений;Новиков;33;
5073;Роман;Смирнов;65;
5074;Кирилл;Николаев;66;
5075;Никита;Николаев;28;
5076;Марк;Захаров;58;
5077;Владимир;Никитин;53;
5078;Константин;Кузнецов;39;
5079;Арсений;Морозов;55;
5080;Константин;Никитин;21;
5081;Дмитрий;Никитин;28;
5082;Дмитрий;Фёдоров;54;
5083;Константин;Васильев;60;
5084;Кирилл;Никитин;20;
5085;Андрей;Андреев;73;
5086;Никита;Волков;34;
5087;Павел;Алексеев;46;
5088;Дмитрий;Петров;37;
5089;Александр;Попов;47;
5090;Роман;Фёдоров;59;
5091;Олег;Макаров;53;
5092;Александр;Морозов;36;
5093;Алексей;Соколов;70;
5094;Арсений;Волков;54;
5095;Никита;Иванов;31;
5096;Денис;Захаров;31;
5097;Максим;Морозов;69;
5098;Сергей;Козлов;77;
5099;Сергей;Кузнецов;56;
5100;Владислав;Никитин;77;
5101;Евгений;Иванов;66;
5102;Марк;Макаров;61;
5103;Игорь;Захаров;49;
5104;Алексей;Егоров;25;
5105;Денис;Андреев;60;
5106;Роман;Соколов;45;
5107;Егор;Иванов;51;
5108;Владимир;Смирнов;62;
5109;Дмитрий;Макаров;38;
5110;Евгений;Кузнецов;62;
5111;Андрей;Иванов;19;
5112;Евгений;Макаров;18;
5113;Максим;Егоров;63;
5114;Александр;Павлов;32;
5115;Артём;Петров;47;
5116;Сергей;Семенов;55;
5117;Олег;Волков;37;
5118;Марк;Иванов;54;
5119;Дмитрий;Новиков;71;
5120;Никита;Лебедев;51;
5121;Константин;Егоров;18;
5122;Игорь;Попов;57;
5123;Максим;Макаров;62;
5124;Андрей;Лебедев;27;
5125;Дмитрий;Михайлов;71;
5126;Тимофей;Иванов;46;
5127;Алексей;Смирнов;32;
5128;Олег;Иванов;74;
5129;Егор;Андреев;70;
5130;Олег;Петров;18;
5131;Владимир;Семенов;54;
5132;Владимир;Соколов;65;
5133;Арсений;Степанов;53;
5134;Иван;Алексеев;35;
5135;Александр;Смирнов;74;
5136;Арсений;Андреев;41;
5137;Тимофей;Алексеев;60;
5138;Владислав;Иванов;40;
5139;Сергей;Козлов;72;
5140;Тимур;Лебедев;71;
5141;Роман;Егоров;40;
5142;Владимир;Васильев;52;
5143;Алексей;Морозов;61;
5144;Владимир;Иванов;62;
5145;Роман;Захаров;47;
5146;Максим;Новиков;20;
5147;Тимофей;Семенов;26;
5148;Иван;Никитин;27;
5149;Егор;Иванов;33;
5150;Руслан;Васильев;30;
5151;Олег;Алексеев;57;
5152;Тимофей;Соколов;65;
5153;Кирилл;Орлов;31;
5154;Арсений;Семенов;47;
5155;Никита;Васильев;27;
5156;Иван;Михайлов;24;
5157;Евгений;Смирнов;42;
5158;Никита;Лебедев;67;
5159;Игорь;Степанов;24;
5160;Денис;Козлов;71;
5161;Денис;Егоров;77;
5162;Кирилл;Макаров;74;
5163;Тимофей;Семенов;57;
5164;Арсений;Васильев;29;
5165;Арсений;Смирнов;70;
5166;Игорь;Соколов;51;
5167;Олег;Смирнов;55;
5168;Роман;Лебедев;21;
5169;Никита;Михайлов;51;
5170;Александр;Захаров;67;
5171;Матвей;Попов;72;
5172;Алексей;Фёдоров;23;
5173;Никита;Новиков;18;
5174;Александр;Орлов;57;
5175;Илья;Фёдоров;27;
5176;Андрей;Иванов;49;
5177;Владимир;Козлов;72;
5178;Владимир;Кузнецов;62;
5179;Тимофей;Попов;49;
5180;Егор;Волков;42;
5181;Егор;Павлов;54;
5182;Евгений;Николаев;67;
5183;Денис;Васильев;72;
5184;Владислав;Андреев;43;
5185;Константин;Николаев;39;
5186;Максим;Иванов;50;
5187;Егор;Волков;70;
5188;Сергей;Орлов;58;
5189;Игорь;Петров;62;
5190;Олег;Павлов;73;
5191;Кирилл;Андреев;35;
5192;Максим;Захаров;20;
5193;Илья;Козлов;75;
5194;Константин;Семенов;47;
5195;Константин;Захаров;52;
5196;Руслан;Михайлов;39;
5197;Илья;Фёдоров;47;
5198;Андрей;Кузнецов;58;
5199;Тимофей;Волков;64;
5200;Сергей;Волков;36;
5201;Роман;Никитин;55;
5202;Михаил;Иванов;52;
5203;Никита;Фёдоров;30;
5204;Артём;Соколов;56;
5205;Илья;Морозов;27;
5206;Артём;Соколов;41;
5207;Денис;Козлов;68;
5208;Евгений;Андреев;68;
5209;Павел;Алексеев;35;
5210;Константин;Орлов;37;
5211;Роман;Попов;69;
5212;Иван;Кузнецов;26;
5213;Арсений;Смирнов;36;
5214;Максим;Степанов;52;
5215;Олег;Андреев;19;
5216;Олег;Захаров;25;
5217;Олег;Петров;34;
5218;Артём;Степанов;72;
5219;Владимир;Иванов;35;
5220;Владислав;Андреев;50;
5221;Евгений;Никитин;29;
5222;Иван;Лебедев;18;
5223;Константин;Михайлов;61;
5224;Илья;Никитин;57;
5225;Игорь;Фёдоров;61;
5226;Максим;Егоров;48;
5227;Сергей;Егоров;34;
5228;Иван;Соколов;70;
5229;Арсений;Фёдоров;63;
5230;Марк;Васильев;51;
5231;Арсений;Иванов;51;
5232;Дмитрий;Попов;27;
5233;Алексей;Никитин;30;
5234;Матвей;Васильев;53;
5235;Андрей;Соколов;29;
5236;Евгений;Никитин;26;
5237;Михаил;Павлов;64;
5238;Илья;Иванов;54;
5239;Сергей;Орлов;21;
5240;Руслан;Семенов;62;
5241;Павел;Попов;71;
5242;Игорь;Павлов;46;
5243;Марк;Петров;34;
5244;Игорь;Смирнов;44;
5245;Олег;Волков;52;
5246;Владислав;Алексеев;42;
5247;Роман;Андреев;26;
5248;Александр;Лебедев;67;
5249;Арсений;Орлов;59;
5250;Илья;Волков;68;
5251;Владислав;Николаев;33;
5252;Матвей;Смирнов;70;
5253;Олег;Морозов;47;
5254;Денис;Макаров;61;
5255;Кирилл;Макаров;42;
5256;Игорь;Смирнов;75;
5257;Кирилл;Кузнецов;44;
5258;Матвей;Фёдоров;21;
5259;Александр;Попов;73;
5260;Михаил;Фёдоров;70;
5261;Евгений;Новиков;43;
5262;Кирилл;Лебедев;39;
5263;Евгений;Волков;38;
5264;Олег;Никитин;41;
5265;Марк;Козлов;41;
5266;Сергей;Алексеев;25;
5267;Марк;Семенов;46;
5268;Павел;Кузнецов;60;
5269;Александр;Семенов;48;
5270;Тимофей;Захаров;47;
5271;Матвей;Козлов;23;
5272;Игорь;Соколов;74;
5273;Дмитрий;Васильев;47;
5274;Владимир;Захаров;62;
5275;Михаил;Васильев;76;
5276;Иван;Макаров;48;
5277;Дмитрий;Кузнецов;25;
5278;Андрей;Петров;70;
5279;Сергей;Волков;76;
5280;Александр;Новиков;66;
5281;Матвей;Андреев;60;
5282;Евгений;Михайлов;64;
5283;Руслан;Кузнецов;65;
5284;Сергей;Степанов;25;
5285;Михаил;Смирнов;32;
5286;Роман;Степанов;20;
5287;Никита;Козлов;31;
5288;Михаил;Павлов;69;
5289;Илья;Соколов;65;
5290;Тимур;Козлов;23;
5291;Денис;Новиков;35;
5292;Егор;Иванов;52;
5293;Тимофей;Попов;25;
5294;Владислав;Павлов;60;
5295;Павел;Степанов;48;
5296;Матвей;Николаев;50;
5297;Алексей;Козлов;22;
5298;Дмитрий;Иванов;27;
5299;Евгений;Морозов;30;
5300;Александр;Павлов;18;
5301;Никита;Фёдоров;47;
5302;Егор;Васильев;38;
5303;Александр;Попов;59;
5304;Илья;Макаров;35;
5305;Тимофей;Павлов;70;
5306;Марк;Андреев;48;
5307;Арсений;Козлов;59;
5308;Матвей;Кузнецов;41;
5309;Денис;Михайлов;23;
5310;Игорь;Волков;35;
